id,flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
22578,787,Airasia India,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:25:00,2018-10-28,2019-03-30
22579,783,Airasia India,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,09:35:00,2018-10-28,2019-03-30
22580,787,Airasia India,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:40:00,2019-03-31,2019-10-26
22581,783,Airasia India,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,09:45:00,2019-03-31,2019-10-26
22582,787,Airasia India,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:25:00,2019-10-27,2020-03-28
22583,678,Airasia India,MUMBAI,GUWAHATI,"Wednesday,Friday,Saturday",15:10:00,21:55:00,2020-10-25,2020-11-15
22584,678,Airasia India,MUMBAI,GUWAHATI,Monday,15:10:00,21:55:00,2020-10-27,2021-03-23
22585,678,Airasia India,MUMBAI,GUWAHATI,"Wednesday,Friday,Saturday",15:10:00,21:55:00,2020-11-19,2021-01-14
22586,678,Airasia India,MUMBAI,GUWAHATI,"Wednesday,Friday,Saturday",15:10:00,21:55:00,2021-01-16,2021-03-27
22587,1982,Airasia India,BENGALURU,GUWAHATI,"Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,10:15:00,2018-10-28,2019-03-30
22588,1982,Airasia India,BENGALURU,GUWAHATI,Monday,05:45:00,08:25:00,2019-04-02,2019-10-22
22589,1982,Airasia India,BENGALURU,GUWAHATI,"Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,10:25:00,2019-03-31,2019-10-26
22590,1882,Airasia India,BENGALURU,GUWAHATI,Monday,05:45:00,08:40:00,2019-10-29,2020-03-24
22591,510,Airasia India,HYDERABAD,CHENNAI,"Sunday,Monday,Wednesday,Thursday,Friday",05:45:00,08:15:00,2019-10-28,2020-02-29
22592,510,Airasia India,HYDERABAD,CHENNAI,"Sunday,Monday,Wednesday,Thursday,Friday",05:45:00,08:15:00,2020-03-02,2020-03-28
22593,761,Airasia India,DELHI,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:10:00,2019-10-27,2020-03-28
22594,763,Airasia India,DELHI,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,17:25:00,2019-11-20,2020-03-28
22595,802,Airasia India,MUMBAI,CHENNAI,Saturday,05:40:00,21:55:00,2020-10-25,2020-10-25
22596,802,Airasia India,MUMBAI,CHENNAI,"Monday,Wednesday,Friday,Saturday",05:40:00,21:55:00,2020-10-25,2021-03-25
22597,802,Airasia India,MUMBAI,CHENNAI,"Sunday,Tuesday,Thursday",05:40:00,21:55:00,2020-10-26,2021-03-26
22598,803,Airasia India,VISAKHAPATNAM,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35:00,11:40:00,2020-10-25,2021-03-27
22599,2389,Airasia India,BENGALURU,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:05:00,2018-10-28,2019-03-30
22600,2389,Airasia India,BENGALURU,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:15:00,2019-03-31,2019-10-26
22601,2383,Airasia India,BENGALURU,CHENNAI,Friday,05:45:00,18:30:00,2019-10-26,2019-10-26
22602,2383,Airasia India,BENGALURU,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:30:00,2019-03-31,2019-10-25
22603,556,Airasia India,KOLKATA,CHENNAI,"Tuesday,Thursday,Saturday",14:45:00,21:55:00,2020-10-25,2021-03-26
22604,556,Airasia India,KOLKATA,CHENNAI,"Sunday,Monday,Wednesday,Friday",14:45:00,21:55:00,2020-10-26,2021-03-27
22605,556,Airasia India,KOLKATA,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:05:00,2019-10-27,2020-03-28
22606,598,Airasia India,KOLKATA,CHENNAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:00:00,2019-10-27,2020-03-27
22607,1477,Airasia India,BENGALURU,SURAT,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:45:00,2018-10-28,2019-03-30
22608,1476,Airasia India,BENGALURU,SURAT,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:30:00,2018-10-28,2019-03-30
22609,779,Airasia India,DELHI,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:55:00,2018-10-28,2019-03-29
22610,775,Airasia India,DELHI,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,14:50:00,2018-10-28,2019-03-30
22611,779,Airasia India,DELHI,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:55:00,2019-03-31,2019-10-26
22612,775,Airasia India,DELHI,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,14:50:00,2019-10-27,2020-03-28
22613,1335,Airasia India,MUMBAI,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:05:00,22:10:00,2020-10-25,2021-03-27
22614,1324,Airasia India,BENGALURU,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,07:20:00,2018-10-28,2019-03-29
22615,1324,Airasia India,BENGALURU,GOA,Friday,05:45:00,07:20:00,2018-11-03,2019-03-30
22616,1324,Airasia India,BENGALURU,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:20:00,2019-03-31,2019-10-26
22617,1324,Airasia India,BENGALURU,GOA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,07:20:00,2019-10-27,2020-03-27
22618,1334,Airasia India,BENGALURU,GOA,Monday,05:45:00,18:45:00,2019-10-29,2020-03-24
22619,2465,Airasia India,INDORE,GOA,Monday,05:45:00,19:40:00,2018-10-30,2019-03-26
22620,511,Airasia India,HYDERABAD,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:20:00,2018-10-28,2019-03-29
22621,511,Airasia India,HYDERABAD,KOLKATA,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,21:10:00,2019-03-31,2019-04-14
22622,511,Airasia India,HYDERABAD,KOLKATA,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,21:10:00,2019-04-15,2019-10-26
22623,548,Airasia India,DELHI,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:10:00,2018-10-28,2019-03-30
22624,548,Airasia India,DELHI,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:10:00,2019-03-31,2019-10-26
22625,588,Airasia India,BAGDOGRA,KOLKATA,Monday,05:45:00,18:30:00,2019-04-16,2019-10-22
22626,588,Airasia India,BAGDOGRA,KOLKATA,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:30:00,2019-04-15,2019-10-26
22627,588,Airasia India,BAGDOGRA,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:30:00,2019-03-31,2019-04-14
22628,317,Airasia India,MUMBAI,KOLKATA,"Sunday,Tuesday,Thursday",10:45:00,13:45:00,2020-10-26,2021-03-26
22629,671,Airasia India,MUMBAI,KOLKATA,"Sunday,Tuesday,Thursday",15:05:00,18:00:00,2020-10-26,2021-03-26
22630,317,Airasia India,MUMBAI,KOLKATA,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,04:45:00,2019-04-17,2019-10-26
22631,317,Airasia India,MUMBAI,KOLKATA,Monday,05:45:00,04:55:00,2019-04-16,2019-10-22
22632,592,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,01:05:00,2018-10-29,2019-03-30
22633,990,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,19:05:00,2018-11-27,2019-03-30
22634,1828,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,19:45:00,2018-10-28,2019-03-30
22635,592,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",05:45:00,00:35:00,2019-04-16,2019-10-26
22636,592,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,00:35:00,2019-04-01,2019-04-15
22637,2472,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:15:00,2019-03-31,2019-10-26
22638,2990,Airasia India,BENGALURU,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:55:00,2019-03-31,2019-10-26
22639,599,Airasia India,PUNE,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,01:40:00,2018-10-29,2019-03-30
22640,599,Airasia India,PUNE,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,01:45:00,2019-04-01,2019-10-26
22641,2991,Airasia India,GUWAHATI,KOLKATA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:15:00,2018-10-28,2019-03-30
22642,529,Airasia India,GUWAHATI,KOLKATA,Friday,05:45:00,22:25:00,2019-03-30,2019-03-30
22643,643,Jet Airways,DELHI,HYDERABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,20:40:00,2018-10-28,2019-03-30
22644,391,Jet Airways,MUMBAI,HYDERABAD,Monday,05:45:00,11:50:00,2018-10-30,2019-03-26
22645,919,Jet Airways,BENGALURU,HYDERABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,04:30:00,2018-10-28,2019-03-30
22646,801,Jet Airways,BENGALURU,HYDERABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,11:20:00,2018-10-28,2019-03-30
22647,151,Jet Airways,BENGALURU,THIRUVANANTHAPURAM,Friday,05:45:00,19:10:00,2019-03-30,2019-03-30
22648,151,Jet Airways,BENGALURU,THIRUVANANTHAPURAM,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,19:10:00,2018-10-28,2019-03-29
22649,653,Jet Airways,NAGPUR,DELHI,"Wednesday,Thursday,Saturday",05:45:00,10:10:00,2018-10-28,2018-12-14
22650,653,Jet Airways,NAGPUR,DELHI,"Sunday,Monday,Tuesday",05:45:00,10:10:00,2018-10-29,2018-12-05
22651,653,Jet Airways,NAGPUR,DELHI,"Friday,Saturday",05:45:00,10:10:00,2018-12-15,2018-12-16
22652,653,Jet Airways,NAGPUR,DELHI,"Sunday,Monday,Tuesday",05:45:00,10:10:00,2018-12-10,2018-12-12
22653,653,Jet Airways,NAGPUR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,10:10:00,2018-12-17,2019-03-30
22654,658,Jet Airways,NAGPUR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",05:45:00,18:35:00,2018-10-29,2019-03-30
22655,916,Jet Airways,LUCKNOW,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:00:00,2018-12-15,2019-03-30
22656,310,Jet Airways,MUMBAI,DELHI,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,00:25:00,2018-10-29,2019-03-30
22657,762,Jet Airways,MUMBAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:15:00,2018-10-28,2018-12-14
22658,762,Jet Airways,MUMBAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:15:00,2018-12-15,2019-03-30
22659,839,Jet Airways,MUMBAI,DELHI,"Sunday,Tuesday,Thursday",05:45:00,11:25:00,2018-10-29,2019-03-29
22660,351,Jet Airways,MUMBAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,15:15:00,2018-10-28,2018-11-04
22661,351,Jet Airways,MUMBAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,15:15:00,2018-11-05,2019-03-30
22662,305,Jet Airways,MUMBAI,DELHI,"Tuesday,Wednesday,Thursday,Saturday",05:45:00,18:25:00,2018-10-28,2019-03-29
22663,353,Jet Airways,MUMBAI,DELHI,Friday,05:45:00,19:10:00,2019-03-30,2019-03-30
22664,353,Jet Airways,MUMBAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,19:10:00,2018-10-28,2019-03-29
22665,170,Jet Airways,VISAKHAPATNAM,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:25:00,2018-10-28,2019-03-29
22666,170,Jet Airways,VISAKHAPATNAM,DELHI,Friday,05:45:00,22:45:00,2019-03-30,2019-03-30
22667,810,Jet Airways,AMRITSAR,DELHI,Saturday,05:45:00,01:00:00,2018-11-04,2019-03-24
22668,810,Jet Airways,AMRITSAR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",05:45:00,01:00:00,2018-10-29,2019-03-30
22669,795,Jet Airways,AMRITSAR,DELHI,Friday,05:45:00,11:40:00,2018-11-03,2019-03-30
22670,640,Jet Airways,LEH,DELHI,Saturday,05:45:00,10:25:00,2018-10-28,2018-10-28
22671,640,Jet Airways,LEH,DELHI,"Sunday,Monday",05:45:00,10:25:00,2018-10-29,2018-12-11
22672,640,Jet Airways,LEH,DELHI,"Sunday,Monday,Wednesday,Thursday,Saturday",05:45:00,10:25:00,2018-12-16,2019-03-29
22673,756,Jet Airways,JAIPUR,DELHI,Friday,05:45:00,22:40:00,2018-11-03,2019-03-23
22674,756,Jet Airways,JAIPUR,DELHI,Friday,05:45:00,22:40:00,2019-03-30,2019-03-30
22675,756,Jet Airways,JAIPUR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,22:40:00,2018-10-28,2019-03-29
22676,814,Jet Airways,BENGALURU,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,04:45:00,2018-10-28,2019-03-30
22677,836,Jet Airways,BENGALURU,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,09:55:00,2018-10-28,2019-03-30
22678,812,Jet Airways,BENGALURU,DELHI,Friday,05:45:00,22:35:00,2019-03-30,2019-03-30
22679,812,Jet Airways,BENGALURU,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:35:00,2018-10-28,2019-03-29
22680,794,Jet Airways,INDORE,DELHI,Friday,05:45:00,22:55:00,2019-03-30,2019-03-30
22681,794,Jet Airways,INDORE,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:55:00,2018-10-28,2019-03-29
22682,735,Jet Airways,RAIPUR,DELHI,Friday,05:45:00,11:05:00,2018-11-03,2019-03-30
22683,735,Jet Airways,RAIPUR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,11:05:00,2018-10-28,2018-12-14
22684,735,Jet Airways,RAIPUR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,11:05:00,2018-12-16,2019-03-29
22685,652,Jet Airways,CHANDIGARH,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,16:25:00,2018-10-28,2019-03-30
22686,604,Jet Airways,PUNE,DELHI,"Sunday,Friday,Saturday",05:45:00,02:00:00,2018-10-29,2019-03-30
22687,364,Jet Airways,PUNE,DELHI,"Tuesday,Wednesday,Friday",05:45:00,07:20:00,2018-10-31,2019-03-30
22688,364,Jet Airways,PUNE,DELHI,"Sunday,Monday,Thursday,Saturday",05:45:00,07:20:00,2018-10-28,2019-03-29
22689,168,Jet Airways,UDAIPUR,DELHI,Thursday,05:45:00,22:55:00,2018-12-14,2018-12-14
22690,168,Jet Airways,UDAIPUR,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:55:00,2018-10-28,2018-12-13
22691,670,Jet Airways,GUWAHATI,DELHI,"Monday,Wednesday,Friday",05:45:00,09:35:00,2018-10-30,2019-03-30
22692,670,Jet Airways,GUWAHATI,DELHI,"Sunday,Tuesday,Thursday,Saturday",05:45:00,09:35:00,2018-10-28,2019-03-29
22693,847,Jet Airways,CHENNAI,DELHI,"Monday,Tuesday",05:45:00,00:05:00,2018-10-30,2019-03-27
22694,822,Jet Airways,CHENNAI,DELHI,"Monday,Tuesday,Friday",05:45:00,09:15:00,2018-10-30,2019-03-30
22695,822,Jet Airways,CHENNAI,DELHI,"Sunday,Wednesday,Thursday,Saturday",05:45:00,09:15:00,2018-10-28,2019-03-29
22696,736,Jet Airways,CHENNAI,DELHI,Friday,05:45:00,10:50:00,2018-11-03,2019-03-30
22697,736,Jet Airways,CHENNAI,DELHI,Monday,05:45:00,10:50:00,2018-10-30,2019-03-26
22698,736,Jet Airways,CHENNAI,DELHI,Sunday,05:45:00,10:50:00,2018-12-17,2018-12-17
22699,736,Jet Airways,CHENNAI,DELHI,"Sunday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,10:50:00,2018-10-28,2018-12-16
22700,736,Jet Airways,CHENNAI,DELHI,"Sunday,Tuesday,Wednesday,Thursday,Saturday",05:45:00,10:50:00,2018-12-19,2019-03-29
22701,840,Jet Airways,CHENNAI,DELHI,Friday,05:45:00,20:35:00,2019-03-30,2019-03-30
22702,840,Jet Airways,CHENNAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,20:35:00,2018-10-28,2019-03-29
22703,831,Jet Airways,CHENNAI,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:15:00,2018-10-28,2019-03-29
22704,831,Jet Airways,CHENNAI,DELHI,Friday,05:45:00,22:25:00,2019-03-30,2019-03-30
22705,994,Jet Airways,COIMBATORE,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:35:00,2018-10-28,2019-03-30
22706,902,Jet Airways,KOLKATA,DELHI,"Sunday,Tuesday,Thursday",05:45:00,08:55:00,2018-10-29,2019-03-29
22707,904,Jet Airways,KOLKATA,DELHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,20:40:00,2018-10-28,2019-03-30
22708,763,Jet Airways,MANGALORE,DELHI,"Monday,Wednesday,Friday",05:45:00,10:35:00,2018-10-30,2019-03-30
22709,763,Jet Airways,MANGALORE,DELHI,"Sunday,Tuesday,Thursday,Saturday",05:45:00,10:35:00,2018-10-28,2019-03-29
22710,733,Jet Airways,DELHI,VARANASI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,06:25:00,2018-10-28,2019-03-30
22711,654,Jet Airways,DELHI,NAGPUR,"Wednesday,Thursday,Saturday",05:45:00,07:50:00,2018-10-28,2018-12-14
22712,654,Jet Airways,DELHI,NAGPUR,"Sunday,Monday,Tuesday",05:45:00,07:50:00,2018-10-29,2018-12-05
22713,654,Jet Airways,DELHI,NAGPUR,"Sunday,Monday,Tuesday,Friday,Saturday",05:45:00,07:50:00,2018-12-10,2018-12-16
22714,654,Jet Airways,DELHI,NAGPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:50:00,2018-12-17,2019-03-30
22715,657,Jet Airways,DELHI,NAGPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,16:20:00,2018-10-28,2019-03-30
22716,3533,Jet Airways,DELHI,NAGPUR,"Sunday,Monday,Tuesday",05:45:00,21:10:00,2018-10-29,2019-03-27
22717,932,Jet Airways,INDORE,NAGPUR,"Sunday,Tuesday,Friday",05:45:00,08:25:00,2018-10-29,2019-03-30
22718,313,Jet Airways,MUMBAI,AURANGABAD,Thursday,05:45:00,06:20:00,2019-03-29,2019-03-29
22719,313,Jet Airways,MUMBAI,AURANGABAD,Wednesday,05:45:00,06:20:00,2019-03-28,2019-03-28
22720,313,Jet Airways,MUMBAI,AURANGABAD,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,06:20:00,2018-10-30,2019-03-27
22721,185,Jet Airways,INDORE,RAJKOT,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,09:00:00,2018-10-28,2019-03-30
22722,3568,Jet Airways,UDAIPUR,RAJKOT,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:00:00,2018-10-28,2019-03-30
22723,711,Jet Airways,DELHI,BAGDOGRA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,15:40:00,2018-10-28,2019-03-30
22724,818,Jet Airways,DELHI,LUCKNOW,Saturday,05:45:00,10:40:00,2018-10-28,2019-03-24
22725,818,Jet Airways,DELHI,LUCKNOW,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",05:45:00,10:40:00,2018-10-29,2019-03-30
22726,915,Jet Airways,DELHI,LUCKNOW,Friday,05:45:00,22:15:00,2019-03-30,2019-03-30
22727,915,Jet Airways,DELHI,LUCKNOW,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:15:00,2018-12-15,2019-03-29
22728,681,Jet Airways,MUMBAI,LUCKNOW,Friday,05:45:00,23:35:00,2019-03-30,2019-03-30
22729,681,Jet Airways,MUMBAI,LUCKNOW,Thursday,05:45:00,23:35:00,2018-12-14,2018-12-14
22730,681,Jet Airways,MUMBAI,LUCKNOW,"Sunday,Monday,Tuesday,Wednesday,Friday,Saturday",05:45:00,23:35:00,2018-12-08,2018-12-13
22731,681,Jet Airways,MUMBAI,LUCKNOW,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,23:35:00,2018-12-15,2019-03-29
22732,3513,Jet Airways,BENGALURU,LUCKNOW,"Monday,Wednesday,Saturday",05:45:00,13:20:00,2018-10-28,2019-02-14
22733,3513,Jet Airways,BENGALURU,LUCKNOW,"Monday,Wednesday,Friday,Saturday",05:45:00,13:20:00,2019-02-16,2019-03-30
22734,147,Jet Airways,INDORE,LUCKNOW,Thursday,05:45:00,08:00:00,2018-11-02,2019-03-29
22735,147,Jet Airways,INDORE,LUCKNOW,"Monday,Wednesday,Saturday",05:45:00,08:00:00,2018-10-28,2019-03-28
22736,147,Jet Airways,INDORE,LUCKNOW,"Sunday,Tuesday,Friday",05:45:00,08:00:00,2018-10-29,2019-03-30
22737,797,Jet Airways,PUNE,LUCKNOW,"Monday,Wednesday,Thursday",05:45:00,02:20:00,2018-12-11,2019-03-29
22738,912,Jet Airways,DELHI,KOCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,20:10:00,2018-10-28,2019-03-30
22739,900,Jet Airways,BENGALURU,KOCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,22:10:00,2018-10-28,2019-03-30
22740,384,Jet Airways,DELHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,00:15:00,2018-10-29,2019-03-30
22741,304,Jet Airways,DELHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,01:20:00,2018-10-29,2019-03-30
22742,313,Jet Airways,DELHI,MUMBAI,"Friday,Saturday",05:45:00,04:30:00,2018-10-28,2019-03-30
22743,313,Jet Airways,DELHI,MUMBAI,"Monday,Tuesday,Wednesday,Thursday",05:45:00,04:30:00,2018-10-30,2019-03-29
22744,336,Jet Airways,DELHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,10:20:00,2018-10-28,2019-03-30
22745,358,Jet Airways,DELHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,11:25:00,2018-10-28,2019-03-30
22746,3530,Jet Airways,VARANASI,MUMBAI,Monday,05:45:00,16:15:00,2018-10-30,2019-03-26
22747,355,Jet Airways,AURANGABAD,MUMBAI,"Friday,Saturday",05:45:00,07:50:00,2018-10-28,2019-03-30
22748,355,Jet Airways,AURANGABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday",05:45:00,07:50:00,2018-10-29,2019-03-29
22749,682,Jet Airways,LUCKNOW,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,08:50:00,2018-12-02,2018-12-14
22750,3502,Jet Airways,AMRITSAR,MUMBAI,Sunday,05:45:00,00:50:00,2018-10-29,2019-03-25
22751,3502,Jet Airways,AMRITSAR,MUMBAI,"Wednesday,Friday,Saturday",05:45:00,00:50:00,2018-11-01,2019-03-30
22752,3502,Jet Airways,AMRITSAR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,00:50:00,2019-04-01,2019-04-25
22753,704,Jet Airways,DEHRADUN,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,11:45:00,2018-10-28,2018-12-14
22754,704,Jet Airways,DEHRADUN,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,11:45:00,2018-12-15,2019-01-31
22755,704,Jet Airways,DEHRADUN,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,11:45:00,2019-02-01,2019-03-30
22756,738,Jet Airways,AHMEDABAD,MUMBAI,Saturday,05:45:00,07:15:00,2018-10-28,2019-03-24
22757,738,Jet Airways,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",05:45:00,07:40:00,2018-10-29,2019-03-30
22758,393,Jet Airways,BENGALURU,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,00:45:00,2018-10-29,2019-03-30
22759,386,Jet Airways,INDORE,MUMBAI,Sunday,05:45:00,21:25:00,2018-10-29,2019-03-25
22760,430,Jet Airways,CHANDIGARH,MUMBAI,"Monday,Tuesday,Wednesday",05:45:00,14:35:00,2018-10-30,2019-03-28
22761,642,Jet Airways,CHANDIGARH,MUMBAI,"Sunday,Wednesday,Friday",05:45:00,18:15:00,2018-12-17,2019-01-26
22762,642,Jet Airways,CHANDIGARH,MUMBAI,"Sunday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:15:00,2019-01-28,2019-02-03
22763,642,Jet Airways,CHANDIGARH,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,18:15:00,2019-02-04,2019-03-30
